0.0,16.681
1.0,16.822
2.0,16.768
3.0,16.85
4.0,17.018
5.0,17.395
6.0,17.255
7.0,16.91
8.0,17.336
9.0,15.244
10.0,15.383
11.0,15.492
12.0,15.776
13.0,15.79
14.0,15.613
15.0,15.579
16.0,15.412
17.0,15.646
18.0,15.633
19.0,15.56
20.0,15.452
21.0,15.991
22.0,16.228
23.0,16.344
24.0,16.41
25.0,16.119
26.0,15.884
27.0,16.005
28.0,15.991
29.0,16.092
30.0,16.337
31.0,16.322
32.0,15.985
33.0,16.079
34.0,15.911
35.0,16.079
36.0,16.2
37.0,16.181
38.0,16.065
39.0,16.207
40.0,16.458
41.0,16.261
42.0,16.268
43.0,16.119
44.0,15.694
45.0,15.687
46.0,15.344
47.0,15.33
48.0,15.258
49.0,14.993
50.0,14.972
51.0,14.654
52.0,14.886
53.0,15.142
54.0,14.892
55.0,15.02
56.0,14.715
57.0,14.473
58.0,14.715
59.0,14.851
60.0,14.851
61.0,14.586
62.0,14.925
63.0,15.202
64.0,15.323
65.0,14.919
66.0,15.154
67.0,15.608
68.0,16.031
69.0,15.586
70.0,15.553
71.0,16.013
72.0,16.214
73.0,16.465
74.0,16.154
75.0,15.998
76.0,15.911
77.0,15.849
78.0,15.513
79.0,15.653
80.0,15.898
81.0,16.2
82.0,16.524
83.0,16.43
84.0,16.491
85.0,16.276
86.0,16.707
87.0,16.444
88.0,16.207
89.0,16.141
90.0,15.755
91.0,15.978
92.0,15.7
93.0,15.209
94.0,15.295
95.0,15.085
96.0,15.244
97.0,15.244
98.0,15.209
99.0,15.264
100.0,15.196
101.0,15.175
102.0,15.032
103.0,14.986
104.0,14.9
105.0,14.454
106.0,14.421
107.0,14.621
108.0,14.566
109.0,14.428
110.0,14.268
111.0,14.421
112.0,14.049
113.0,13.954
114.0,13.77
115.0,13.954
116.0,14.023
117.0,13.844
118.0,14.386
119.0,14.243
120.0,14.393
121.0,14.406
122.0,14.331
123.0,13.939
124.0,14.009
125.0,14.154
126.0,14.297
127.0,14.346
128.0,14.229
129.0,14.514
130.0,14.777
131.0,14.757
132.0,14.986
133.0,14.831
134.0,14.844
135.0,14.554
136.0,15.175
137.0,15.472
138.0,15.573
139.0,15.804
140.0,15.951
141.0,16.127
142.0,15.884
143.0,16.037
144.0,16.141
145.0,16.207
146.0,16.337
147.0,16.329
148.0,16.242
149.0,16.552
150.0,16.35
151.0,16.505
152.0,16.674
153.0,16.538
154.0,16.653
155.0,16.674
156.0,16.64
157.0,16.586
158.0,16.72
159.0,16.822
160.0,16.66
161.0,16.627
162.0,16.755
163.0,16.289
164.0,15.755
165.0,15.856
166.0,15.681
167.0,15.54
168.0,15.797
169.0,15.945
170.0,15.957
171.0,16.119
172.0,16.43
173.0,17.329
174.0,17.502
175.0,17.502
176.0,17.376
177.0,17.323
178.0,17.329
179.0,17.517
180.0,17.496
181.0,17.449
182.0,17.274
183.0,17.281
184.0,17.537
185.0,17.82
186.0,17.834
187.0,17.713
188.0,17.894
189.0,17.978
190.0,18.07
191.0,17.68
192.0,17.462
193.0,17.09
194.0,17.267
195.0,17.077
196.0,17.633
197.0,17.826
198.0,20.472
199.0,20.575
200.0,21.001
201.0,20.858
202.0,20.69
203.0,20.725
204.0,20.42
205.0,20.355
206.0,20.791
207.0,20.994
208.0,21.1
209.0,21.616
210.0,21.71
211.0,21.796
212.0,21.696
213.0,21.926
214.0,21.932
215.0,21.736
216.0,22.02
217.0,22.491
218.0,22.337
219.0,22.027
220.0,22.297
221.0,22.89
222.0,22.715
223.0,22.971
224.0,22.708
225.0,22.736
226.0,22.743
227.0,22.681
228.0,22.587
229.0,22.433
230.0,22.054
231.0,22.108
232.0,22.269
233.0,21.914
234.0,21.1
235.0,20.973
236.0,21.472
237.0,21.163
238.0,20.946
239.0,20.527
240.0,20.644
241.0,20.879
242.0,20.818
243.0,20.69
244.0,21.047
245.0,20.805
246.0,20.986
247.0,21.041
248.0,21.047
249.0,20.92
250.0,20.637
251.0,20.927
252.0,21.609
253.0,21.689
254.0,22.061
255.0,22.074
256.0,22.14
257.0,22.209
258.0,22.257
259.0,22.297
260.0,22.303
261.0,22.229
262.0,22.209
263.0,23.289
264.0,23.121
265.0,23.465
266.0,23.564
267.0,23.613
268.0,24.01
269.0,24.064
270.0,24.092
271.0,24.064
272.0,23.957
273.0,24.071
274.0,24.288
