0.0,15.44
1.0,15.37
2.0,15.33
3.0,15.33
4.0,15.32
5.0,15.32
6.0,15.33
7.0,15.35
8.0,15.36
9.0,15.43
10.0,15.48
11.0,15.53
12.0,15.57
13.0,15.59
14.0,15.61
15.0,15.64
16.0,15.67
17.0,15.74
18.0,15.79
19.0,15.82
20.0,15.88
21.0,15.98
22.0,16.01
23.0,16.01
24.0,16.01
25.0,15.97
26.0,15.93
27.0,15.86
28.0,15.8
29.0,15.7
30.0,15.58
31.0,15.46
32.0,15.33
33.0,15.22
34.0,15.15
35.0,15.09
36.0,15.03
37.0,14.95
38.0,14.85
39.0,14.78
40.0,14.73
41.0,14.7
42.0,14.67
43.0,14.67
44.0,14.69
45.0,14.71
46.0,14.74
47.0,14.74
48.0,14.73
49.0,14.69
50.0,14.68
51.0,14.69
52.0,14.72
53.0,14.73
54.0,14.73
55.0,14.76
56.0,14.79
57.0,14.84
58.0,14.94
59.0,15.02
60.0,15.08
61.0,15.15
62.0,15.27
63.0,15.35
64.0,15.42
65.0,15.48
66.0,15.59
67.0,15.7
68.0,15.76
69.0,15.77
70.0,15.8
71.0,15.84
72.0,15.84
73.0,15.83
74.0,15.75
75.0,15.66
76.0,15.55
77.0,15.49
78.0,15.43
79.0,15.39
80.0,15.35
81.0,15.31
82.0,15.25
83.0,15.16
84.0,15.09
85.0,15.04
86.0,14.93
87.0,14.83
88.0,14.78
89.0,14.72
90.0,14.67
91.0,14.6
92.0,14.54
93.0,14.48
94.0,14.39
95.0,14.26
96.0,14.18
97.0,14.12
98.0,14.06
99.0,14.04
100.0,14.01
101.0,14.01
102.0,14.02
103.0,14.02
104.0,14.0
105.0,13.99
106.0,13.98
107.0,13.98
108.0,13.98
109.0,13.98
110.0,13.99
111.0,13.98
112.0,13.98
113.0,13.96
114.0,13.98
115.0,14.05
116.0,14.09
117.0,14.12
118.0,14.15
119.0,14.16
120.0,14.17
121.0,14.18
122.0,14.19
123.0,14.24
124.0,14.31
125.0,14.42
126.0,14.52
127.0,14.62
128.0,14.71
129.0,14.84
130.0,14.95
131.0,15.04
132.0,15.15
133.0,15.25
134.0,15.35
135.0,15.47
136.0,15.66
137.0,15.83
138.0,15.93
139.0,16.03
140.0,16.11
141.0,16.17
142.0,16.21
143.0,16.28
144.0,16.33
145.0,16.29
146.0,16.23
147.0,16.16
148.0,16.07
149.0,16.01
150.0,15.97
151.0,15.94
152.0,15.9
153.0,15.9
154.0,15.88
155.0,15.87
156.0,15.86
157.0,15.86
158.0,15.86
159.0,15.87
160.0,15.87
161.0,15.89
162.0,15.9
163.0,15.92
164.0,15.94
165.0,16.03
166.0,16.14
167.0,16.27
168.0,16.44
169.0,16.59
170.0,16.76
171.0,16.92
172.0,17.14
173.0,17.32
174.0,17.31
175.0,17.3
176.0,17.27
177.0,17.27
178.0,17.29
179.0,17.05
180.0,16.98
181.0,16.93
182.0,16.95
183.0,17.02
184.0,17.12
185.0,17.24
186.0,17.34
187.0,17.44
188.0,17.57
189.0,17.71
190.0,17.84
191.0,18.0
192.0,18.2
193.0,18.45
