0.0,16.2
1.0,16.13
2.0,16.08
3.0,16.05
4.0,16.03
5.0,16.0
6.0,15.95
7.0,15.89
8.0,15.83
9.0,15.77
10.0,15.81
11.0,15.85
12.0,15.9
13.0,15.92
14.0,15.94
15.0,15.96
16.0,15.98
17.0,16.02
18.0,16.05
19.0,16.07
20.0,16.1
21.0,16.15
22.0,16.17
23.0,16.17
24.0,16.16
25.0,16.13
26.0,16.1
27.0,16.08
28.0,16.06
29.0,16.02
30.0,15.96
31.0,15.9
32.0,15.82
33.0,15.75
34.0,15.7
35.0,15.65
36.0,15.6
37.0,15.53
38.0,15.45
39.0,15.38
40.0,15.31
41.0,15.23
42.0,15.15
43.0,15.08
44.0,15.03
45.0,15.0
46.0,14.97
47.0,14.94
48.0,14.95
49.0,14.99
50.0,15.02
51.0,15.05
52.0,15.11
53.0,15.17
54.0,15.23
55.0,15.29
56.0,15.35
57.0,15.4
58.0,15.47
59.0,15.52
60.0,15.56
61.0,15.6
62.0,15.68
63.0,15.75
64.0,15.82
65.0,15.88
66.0,15.95
67.0,16.02
68.0,16.08
69.0,16.09
70.0,16.11
71.0,16.13
72.0,16.13
73.0,16.12
74.0,16.08
75.0,16.03
76.0,15.98
77.0,15.95
78.0,15.91
79.0,15.89
80.0,15.87
81.0,15.85
82.0,15.8
83.0,15.72
84.0,15.65
85.0,15.58
86.0,15.49
87.0,15.38
88.0,15.28
89.0,15.19
90.0,15.11
91.0,15.03
92.0,14.95
93.0,14.87
94.0,14.8
95.0,14.72
96.0,14.66
97.0,14.6
98.0,14.54
99.0,14.49
100.0,14.44
101.0,14.4
102.0,14.36
103.0,14.33
104.0,14.28
105.0,14.23
106.0,14.21
107.0,14.2
108.0,14.19
109.0,14.18
110.0,14.18
111.0,14.2
112.0,14.22
113.0,14.25
114.0,14.3
115.0,14.36
116.0,14.39
117.0,14.43
118.0,14.5
119.0,14.57
120.0,14.64
121.0,14.72
122.0,14.8
123.0,14.88
124.0,14.97
125.0,15.08
126.0,15.18
127.0,15.29
128.0,15.38
129.0,15.48
130.0,15.59
131.0,15.67
132.0,15.76
133.0,15.85
134.0,15.93
135.0,16.02
136.0,16.12
137.0,16.21
138.0,16.27
139.0,16.33
140.0,16.39
141.0,16.43
142.0,16.46
143.0,16.5
144.0,16.52
145.0,16.51
146.0,16.49
147.0,16.47
148.0,16.43
149.0,16.4
150.0,16.37
151.0,16.35
